id,name,n,avg_len,dis,z,p
5542,folic acid binding,32,423.9375,0.25,-3.8900491408773457,0.0
16885,"ligase activity, forming carbon-carbon bonds",50,988.9,0.54,-3.8903753138473935,0.0
4550,nucleoside diphosphate kinase activity,56,317.75,0.25,-3.897404140725539,0.0
16842,amidine-lyase activity,30,478.43333333333334,0.26666666666666666,-3.910853350403427,0.0
2161,aminoacyl-tRNA editing activity,67,772.8358208955224,0.5671641791044776,-3.9108783000693434,0.0
15294,solute:cation symporter activity,360,629.5833333333334,0.6194444444444445,-3.938336090905201,0.0
8443,phosphofructokinase activity,49,610.4285714285714,0.4489795918367347,-3.946177109667435,0.0
71617,lysophospholipid acyltransferase activity,54,423.5740740740741,0.3148148148148148,-3.9595851713980283,0.0
8378,galactosyltransferase activity,121,472.31404958677683,0.3884297520661157,-3.962920040649745,0.0
4806,triglyceride lipase activity,77,508.1948051948052,0.4155844155844156,-3.9632990818433087,0.0
5402,cation:sugar symporter activity,116,521.3275862068965,0.46551724137931033,-3.9833113746223607,0.0
4365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,40,349.925,0.15,-3.9906351990175866,0.0
4614,phosphoglucomutase activity,21,563.0952380952381,0.2857142857142857,-3.9997547510224396,0.0
102568,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)",70,365.3857142857143,0.3,-4.002591619462667,0.0
1653,peptide receptor activity,377,423.44562334217505,0.4535809018567639,-4.008265086885789,0.0
3987,acetate-CoA ligase activity,20,665.2,0.4,-4.013479789528303,0.0
8536,Ran GTPase binding,111,784.6936936936937,0.5945945945945946,-4.015909339196665,0.0
16886,"ligase activity, forming phosphoric ester bonds",66,720.2272727272727,0.5303030303030303,-4.036935158821548,0.0
102567,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",70,365.3857142857143,0.3,-4.046204986059959,0.0
43891,glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity,43,353.6744186046512,0.16279069767441862,-4.046342463097359,0.0
4519,endonuclease activity,773,658.3324708926261,0.5860284605433377,-4.049470234712407,0.0
19202,amino acid kinase activity,36,521.2777777777778,0.3055555555555556,-4.051438361239991,0.0
17110,nucleoside-diphosphatase activity,42,406.5,0.2619047619047619,-4.052606357556695,0.0
4128,"cytochrome-b5 reductase activity, acting on NAD(P)H",28,364.35714285714283,0.14285714285714285,-4.0769230769230775,0.0
16823,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances",21,378.85714285714283,0.09523809523809523,-4.078432609442145,0.0
31420,alkali metal ion binding,103,663.0388349514564,0.5048543689320388,-4.10378663221029,0.0
5253,anion channel activity,236,588.3474576271186,0.5677966101694916,-4.1096941977970145,0.0
70290,N-acylphosphatidylethanolamine-specific phospholipase D activity,32,799.6875,0.46875,-4.111407962537295,0.0
51920,peroxiredoxin activity,67,220.1044776119403,0.19402985074626866,-4.122532985933483,0.0
4351,glutamate decarboxylase activity,20,498.6,0.2,-4.136207354864595,0.0
51537,"2 iron, 2 sulfur cluster binding",229,383.87772925764193,0.38427947598253276,-4.159540000956846,0.0
51185,coenzyme transmembrane transporter activity,35,422.2,0.22857142857142856,-4.169863020943868,0.0
70404,NADH binding,23,354.39130434782606,0.08695652173913043,-4.195227908204966,0.0
16453,C-acetyltransferase activity,24,473.0,0.20833333333333334,-4.2045527105985965,0.0
16776,"phosphotransferase activity, phosphate group as acceptor",193,469.8031088082902,0.44559585492227977,-4.216088112981622,0.0
16822,"hydrolase activity, acting on acid carbon-carbon bonds",21,378.85714285714283,0.09523809523809523,-4.21700810823947,0.0
4181,metallocarboxypeptidase activity,65,671.4769230769231,0.47692307692307695,-4.233082901312789,0.0
16887,ATPase activity,2202,892.727974568574,0.7148047229791099,-4.247030958256869,0.0
15166,polyol transmembrane transporter activity,37,400.5135135135135,0.24324324324324326,-4.255409201681739,0.0
8172,S-methyltransferase activity,54,433.48148148148147,0.2777777777777778,-4.263170794577367,0.0
4970,ionotropic glutamate receptor activity,72,976.4444444444445,0.6944444444444444,-4.271616960738194,0.0
47617,acyl-CoA hydrolase activity,63,387.2857142857143,0.30158730158730157,-4.277795479576334,0.0
15215,nucleotide transmembrane transporter activity,80,406.6125,0.3,-4.281453324508918,0.0
16805,dipeptidase activity,41,557.7317073170732,0.34146341463414637,-4.28293360312434,0.0
16667,"oxidoreductase activity, acting on a sulfur group of donors",382,337.4528795811518,0.4005235602094241,-4.293009234263021,0.0
140101,"catalytic activity, acting on a tRNA",548,531.4963503649635,0.541970802919708,-4.298593344669131,0.0
30898,actin-dependent ATPase activity,52,1469.2692307692307,0.6923076923076923,-4.300896386924378,0.0
51998,protein carboxyl O-methyltransferase activity,24,274.7083333333333,0.041666666666666664,-4.310371669105045,0.0
15295,solute:proton symporter activity,160,520.35,0.475,-4.312261552935252,0.0
15116,sulfate transmembrane transporter activity,56,626.25,0.4642857142857143,-4.322400145449241,0.0
8474,palmitoyl-(protein) hydrolase activity,22,279.95454545454544,0.0,-4.322866412496966,0.0
4030,aldehyde dehydrogenase [NAD(P)+] activity,34,488.52941176470586,0.2647058823529412,-4.32776052222646,0.0
4108,citrate (Si)-synthase activity,22,464.8181818181818,0.18181818181818182,-4.337168107592685,0.0
16676,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",109,205.56880733944953,0.21100917431192662,-4.349352917550708,0.0
42936,dipeptide transporter activity,22,553.1363636363636,0.22727272727272727,-4.360738007797814,0.0
8252,nucleotidase activity,54,390.5,0.25925925925925924,-4.3649018963518404,0.0
4222,metalloendopeptidase activity,369,711.7262872628726,0.6341463414634146,-4.365612022475741,0.0
1017,bacterial-type RNA polymerase regulatory region DNA binding,35,318.48571428571427,0.11428571428571428,-4.367208715281882,0.0
4129,cytochrome-c oxidase activity,109,205.56880733944953,0.21100917431192662,-4.374288878794422,0.0
52851,ferric-chelate reductase (NADPH) activity,20,519.95,0.2,-4.376771831331557,0.0
15605,organophosphate ester transmembrane transporter activity,109,427.48623853211006,0.3486238532110092,-4.378227344731853,0.0
4032,alditol:NADP+ 1-oxidoreductase activity,29,322.41379310344826,0.06896551724137931,-4.385045853378116,0.0
15204,urea transmembrane transporter activity,24,484.875,0.20833333333333334,-4.388788219042123,0.0
3994,aconitate hydratase activity,35,803.1142857142858,0.5142857142857142,-4.397082556632227,0.0
1904680,peptide transmembrane transporter activity,170,470.1058823529412,0.4294117647058823,-4.427831542989534,0.0
16160,amylase activity,40,697.525,0.4,-4.429390014482217,0.0
16778,diphosphotransferase activity,44,462.5,0.2727272727272727,-4.435270112918618,0.0
16679,"oxidoreductase activity, acting on diphenols and related substances as donors",76,376.19736842105266,0.2894736842105263,-4.441732517790278,0.0
4616,phosphogluconate dehydrogenase (decarboxylating) activity,30,430.8333333333333,0.16666666666666666,-4.444636971641936,0.0
45156,"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",30,345.23333333333335,0.1,-4.4630363013962695,0.0
16408,C-acyltransferase activity,84,574.8809523809524,0.4166666666666667,-4.467955726535729,0.0
4567,beta-mannosidase activity,24,578.375,0.25,-4.46952753191687,0.0
4322,ferroxidase activity,34,414.97058823529414,0.20588235294117646,-4.471193684361729,0.0
140104,molecular carrier activity,123,294.0569105691057,0.24390243902439024,-4.486103564271271,0.0
10340,carboxyl-O-methyltransferase activity,27,281.74074074074076,0.037037037037037035,-4.487898141196763,0.0
30955,potassium ion binding,74,591.4594594594595,0.44594594594594594,-4.494900972695148,0.0
46961,"proton-transporting ATPase activity, rotational mechanism",122,387.45081967213116,0.3524590163934426,-4.496888944188546,0.0
16813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",64,403.265625,0.28125,-4.498000975000302,0.0
4743,pyruvate kinase activity,20,529.65,0.15,-4.502363228844822,0.0010000000000000009
4069,L-aspartate:2-oxoglutarate aminotransferase activity,23,434.5652173913044,0.13043478260869565,-4.514783011632621,0.0
19205,nucleobase-containing compound kinase activity,218,417.58256880733944,0.40825688073394495,-4.5153812477551085,0.0
5345,purine nucleobase transmembrane transporter activity,44,456.0681818181818,0.2727272727272727,-4.521759304114914,0.0
8066,glutamate receptor activity,100,972.78,0.71,-4.5269485896603685,0.0
90729,toxin activity,285,349.9789473684211,0.32280701754385965,-4.534073967305383,0.0
16407,acetyltransferase activity,417,566.8249400479616,0.5011990407673861,-4.537246277112756,0.0
5049,nuclear export signal receptor activity,27,1107.5555555555557,0.5925925925925926,-4.538092713774458,0.0
42623,"ATPase activity, coupled",1736,907.0155529953917,0.717741935483871,-4.548560956232947,0.0
22890,inorganic cation transmembrane transporter activity,2067,666.8355104015482,0.6207063376874697,-4.556505702402115,0.0
4563,beta-N-acetylhexosaminidase activity,26,522.7692307692307,0.23076923076923078,-4.557461087899384,0.0
8453,alanine-glyoxylate transaminase activity,22,453.27272727272725,0.13636363636363635,-4.5575681297535695,0.0
42605,peptide antigen binding,145,353.55172413793105,0.3310344827586207,-4.565142510310441,0.0
98599,palmitoyl hydrolase activity,22,279.95454545454544,0.0,-4.565991030671416,0.0
19238,cyclohydrolase activity,58,481.58620689655174,0.3275862068965517,-4.567750618434759,0.0
4745,retinol dehydrogenase activity,35,340.0857142857143,0.08571428571428572,-4.573858684940816,0.0
16724,"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor",34,414.97058823529414,0.20588235294117646,-4.574588530912659,0.0
984,bacterial-type RNA polymerase regulatory region sequence-specific DNA binding,34,318.94117647058823,0.11764705882352941,-4.597742885168414,0.0
36442,hydrogen-exporting ATPase activity,147,429.2244897959184,0.3877551020408163,-4.604031832007155,0.0
4659,prenyltransferase activity,128,369.3671875,0.3203125,-4.620531727848358,0.0
71723,lipopeptide binding,20,517.35,0.15,-4.624510321398353,0.0
50308,sugar-phosphatase activity,64,374.203125,0.25,-4.62929876554956,0.0
4673,protein histidine kinase activity,117,846.2136752136752,0.5982905982905983,-4.636226710400168,0.0
4367,glycerol-3-phosphate dehydrogenase [NAD+] activity,20,397.1,0.05,-4.637562526694709,0.0
15149,hexose transmembrane transporter activity,130,524.4461538461538,0.45384615384615384,-4.654484914869187,0.0
16901,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor",21,542.6666666666666,0.19047619047619047,-4.6623855124374485,0.0
4576,oligosaccharyl transferase activity,31,493.93548387096774,0.25806451612903225,-4.667182978710146,0.0
30881,beta-2-microglobulin binding,47,356.51063829787233,0.14893617021276595,-4.668868829179344,0.0
16708,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor",21,381.2857142857143,0.047619047619047616,-4.66895960777279,0.0
15002,heme-copper terminal oxidase activity,111,208.81981981981983,0.2072072072072072,-4.672156827169018,0.0
44769,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",222,345.1936936936937,0.36486486486486486,-4.682782892157119,0.0
16653,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor",63,643.2222222222222,0.42857142857142855,-4.696937490607296,0.0
19534,toxin transmembrane transporter activity,23,651.7826086956521,0.2608695652173913,-4.731817047154431,0.0
15175,neutral amino acid transmembrane transporter activity,137,503.978102189781,0.45255474452554745,-4.756718397105413,0.0
4623,phospholipase A2 activity,93,377.38709677419354,0.3010752688172043,-4.758516280003864,0.0
16682,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",39,479.28205128205127,0.23076923076923078,-4.758516815582609,0.0
5247,voltage-gated chloride channel activity,40,761.9,0.5,-4.799977686638065,0.0
155,phosphorelay sensor kinase activity,111,859.3153153153153,0.6036036036036037,-4.801536011395136,0.0
4619,phosphoglycerate mutase activity,23,347.95652173913044,0.043478260869565216,-4.810194858617522,0.0
1130,"bacterial-type RNA polymerase transcription factor activity, sequence-specific DNA binding",76,259.42105263157896,0.18421052631578946,-4.836425985614073,0.0
4332,fructose-bisphosphate aldolase activity,30,353.5,0.06666666666666667,-4.842693413414775,0.0
51184,cofactor transmembrane transporter activity,113,498.24778761061947,0.40707964601769914,-4.854395533494791,0.0
4630,phospholipase D activity,37,778.2702702702703,0.43243243243243246,-4.86332478367629,0.0
8927,mannonate dehydratase activity,21,407.04761904761904,0.047619047619047616,-4.880793777444288,0.0
16641,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",83,502.7951807228916,0.37349397590361444,-4.917851312448592,0.0
16289,CoA hydrolase activity,86,368.9186046511628,0.27906976744186046,-4.949920925398735,0.0
3854,3-beta-hydroxy-delta5-steroid dehydrogenase activity,21,387.42857142857144,0.0,-4.956964171358075,0.0
4602,glutathione peroxidase activity,59,201.0,0.1016949152542373,-4.959192303113523,0.0
4867,serine-type endopeptidase inhibitor activity,218,485.6467889908257,0.39908256880733944,-4.984635069749268,0.0
42277,peptide binding,874,536.8306636155606,0.5411899313501144,-5.013610672999845,0.0
48029,monosaccharide binding,293,487.41638225255974,0.4539249146757679,-5.014207344663779,0.0
90482,vitamin transmembrane transporter activity,90,449.02222222222224,0.34444444444444444,-5.032109060898965,0.0
4950,chemokine receptor activity,56,364.69642857142856,0.16071428571428573,-5.032539164698838,0.0
15923,mannosidase activity,75,692.2133333333334,0.49333333333333335,-5.0334234518450485,0.0
36361,"racemase activity, acting on amino acids and derivatives",38,319.44736842105266,0.05263157894736842,-5.034105409661231,0.0
47661,amino-acid racemase activity,32,322.09375,0.03125,-5.055062274133243,0.0
8410,CoA-transferase activity,29,436.2068965517241,0.13793103448275862,-5.055135190394829,0.0
1637,G-protein coupled chemoattractant receptor activity,58,365.2758620689655,0.1724137931034483,-5.063573041412647,0.0
4556,alpha-amylase activity,31,689.9677419354839,0.2903225806451613,-5.0754369125927115,0.0
16639,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",40,754.45,0.325,-5.103074090747157,0.0
16782,"transferase activity, transferring sulfur-containing groups",263,393.9277566539924,0.38783269961977185,-5.124516595392506,0.0
97599,xylanase activity,32,532.8125,0.21875,-5.12744698865968,0.0
70006,metalloaminopeptidase activity,57,707.0877192982456,0.49122807017543857,-5.136031303667386,0.0
102148,N-acetyl-beta-D-galactosaminidase activity,20,574.85,0.15,-5.169176955300765,0.0
16675,"oxidoreductase activity, acting on a heme group of donors",115,229.0608695652174,0.2,-5.170032109702367,0.0
70568,guanylyltransferase activity,39,455.02564102564105,0.20512820512820512,-5.180516497255871,0.0
43295,glutathione binding,51,279.6862745098039,0.11764705882352941,-5.226142629647472,0.0
48039,ubiquinone binding,31,367.64516129032256,0.0967741935483871,-5.25548580343523,0.0
15103,inorganic anion transmembrane transporter activity,408,633.281862745098,0.5857843137254902,-5.261878321175025,0.0
15288,porin activity,76,369.2368421052632,0.2236842105263158,-5.277561882496085,0.0
3872,6-phosphofructokinase activity,32,653.625,0.3125,-5.279696093426289,0.0
16744,"transferase activity, transferring aldehyde or ketonic groups",52,556.75,0.3269230769230769,-5.292285474676192,0.0
103025,alpha-amylase activity (releasing maltohexaose),27,581.8518518518518,0.2222222222222222,-5.309585019254334,0.0
15932,nucleobase-containing compound transmembrane transporter activity,169,422.07100591715977,0.35502958579881655,-5.315288841495969,0.0
5344,oxygen carrier activity,55,220.54545454545453,0.09090909090909091,-5.3238531423027755,0.0
8982,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity,27,401.48148148148147,0.07407407407407407,-5.347022465363207,0.0
8106,alcohol dehydrogenase (NADP+) activity,61,329.1967213114754,0.13114754098360656,-5.350934587695248,0.0
33293,monocarboxylic acid binding,236,447.3008474576271,0.3898305084745763,-5.365980370450011,0.0
70402,NADPH binding,69,492.6521739130435,0.2608695652173913,-5.369208225425131,0.0
3995,acyl-CoA dehydrogenase activity,61,542.5573770491803,0.3442622950819672,-5.370091100629366,0.0
4448,isocitrate dehydrogenase activity,36,387.27777777777777,0.1111111111111111,-5.371366819396699,0.0
15651,quaternary ammonium group transmembrane transporter activity,38,444.07894736842104,0.15789473684210525,-5.378504491403449,0.0
16846,carbon-sulfur lyase activity,96,352.03125,0.25,-5.387024194835267,0.0
16208,AMP binding,48,496.0625,0.2708333333333333,-5.387051557041595,0.0
46527,glucosyltransferase activity,241,660.9460580912863,0.5228215767634855,-5.396784243405639,0.0
19239,deaminase activity,114,416.2456140350877,0.32456140350877194,-5.399017405619426,0.0
42887,amide transmembrane transporter activity,237,468.8902953586498,0.4219409282700422,-5.405932921633792,0.0
16872,intramolecular lyase activity,36,479.02777777777777,0.19444444444444445,-5.413881897357154,0.0
36440,citrate synthase activity,31,443.7741935483871,0.12903225806451613,-5.426792925741889,0.0
16615,malate dehydrogenase activity,47,459.1914893617021,0.2127659574468085,-5.434749363761692,0.0
30151,molybdenum ion binding,45,711.2444444444444,0.4,-5.467755446321402,0.0
90563,protein-phosphocysteine-sugar phosphotransferase activity,25,387.64,0.04,-5.497855645466108,0.0
31489,myosin V binding,52,325.13461538461536,0.1346153846153846,-5.504359796469921,0.0
8171,O-methyltransferase activity,141,491.4113475177305,0.3120567375886525,-5.51244128730052,0.0
16597,amino acid binding,216,678.4907407407408,0.5092592592592593,-5.527344936298422,0.0
16855,"racemase and epimerase activity, acting on amino acids and derivatives",42,328.5,0.047619047619047616,-5.5541552461405725,0.0
5326,neurotransmitter transporter activity,185,561.8,0.4972972972972973,-5.5619936986859795,0.0
16833,oxo-acid-lyase activity,89,403.0,0.25842696629213485,-5.586102398369055,0.0
16812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",55,653.0909090909091,0.2727272727272727,-5.593231389710876,0.0
16803,ether hydrolase activity,32,475.53125,0.15625,-5.602287839251859,0.0
15077,monovalent inorganic cation transmembrane transporter activity,1451,565.237077877326,0.5775327360441075,-5.616610909002364,0.0
4312,fatty acid synthase activity,99,680.6060606060606,0.35353535353535354,-5.625301561335526,0.0
90599,alpha-glucosidase activity,53,823.4528301886793,0.49056603773584906,-5.64342949733457,0.0
5310,dicarboxylic acid transmembrane transporter activity,144,578.3194444444445,0.4652777777777778,-5.649599998511506,0.0
33038,bitter taste receptor activity,38,316.36842105263156,0.0,-5.663799137242809,0.0
31957,very long-chain fatty acid-CoA ligase activity,27,670.4074074074074,0.3333333333333333,-5.727790060450198,0.0
16899,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",36,493.9166666666667,0.16666666666666666,-5.735538385204862,0.0
15250,water channel activity,71,280.9154929577465,0.14084507042253522,-5.737362200581835,0.0
4075,biotin carboxylase activity,28,1439.857142857143,0.5714285714285714,-5.789473491434978,0.0
3857,3-hydroxyacyl-CoA dehydrogenase activity,38,502.94736842105266,0.18421052631578946,-5.81862863731905,0.0
19003,GDP binding,174,270.9367816091954,0.25862068965517243,-5.830510770785581,0.0
50136,NADH dehydrogenase (quinone) activity,175,292.84,0.26285714285714284,-5.863168548530551,0.0
8484,sulfuric ester hydrolase activity,43,630.3953488372093,0.3023255813953488,-5.8648601310436925,0.0
4620,phospholipase activity,323,610.8792569659443,0.5170278637770898,-5.917515209793939,0.0
16779,nucleotidyltransferase activity,892,805.1961883408072,0.5885650224215246,-5.9391419389460545,0.0
1901505,carbohydrate derivative transmembrane transporter activity,188,430.9468085106383,0.35638297872340424,-5.940673193808795,0.0
4634,phosphopyruvate hydratase activity,30,446.8,0.1,-5.97256409217134,0.0
15245,fatty acid transmembrane transporter activity,38,527.1842105263158,0.23684210526315788,-5.97322739325467,0.0
1900750,oligopeptide binding,55,310.2,0.10909090909090909,-5.975148219943482,0.0
1901682,sulfur compound transmembrane transporter activity,142,534.169014084507,0.4014084507042254,-5.9764535687078935,0.0
35673,oligopeptide transmembrane transporter activity,39,752.0,0.38461538461538464,-5.978295127270895,0.0
3993,acid phosphatase activity,66,456.1363636363636,0.21212121212121213,-5.981666326269965,0.0
4088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,22,1329.5454545454545,0.4090909090909091,-6.011775350344109,0.0
4300,enoyl-CoA hydratase activity,42,438.4761904761905,0.16666666666666666,-6.02526873039348,0.0
8137,NADH dehydrogenase (ubiquinone) activity,175,292.84,0.26285714285714284,-6.048820586092602,0.0
8131,primary amine oxidase activity,25,650.44,0.2,-6.072239928138724,0.0
16863,"intramolecular oxidoreductase activity, transposing C=C bonds",69,338.5072463768116,0.17391304347826086,-6.082151474633232,0.0
16814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",159,456.27672955974845,0.3522012578616352,-6.120626092798973,0.0
8198,ferrous iron binding,126,336.95238095238096,0.23809523809523808,-6.125001391341479,0.0
46912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",74,518.9054054054054,0.2972972972972973,-6.147701717488402,0.0
5388,calcium-transporting ATPase activity,66,1099.6060606060605,0.6666666666666666,-6.1693782957081575,0.0
16713,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",33,501.1212121212121,0.09090909090909091,-6.172750173338976,0.0
16763,"transferase activity, transferring pentosyl groups",240,474.8208333333333,0.4041666666666667,-6.206159056643698,0.0
8308,voltage-gated anion channel activity,68,585.3676470588235,0.35294117647058826,-6.214082688051641,0.0
15145,monosaccharide transmembrane transporter activity,150,515.42,0.4,-6.228959227746445,0.0
15101,organic cation transmembrane transporter activity,113,504.05309734513276,0.336283185840708,-6.282407669065357,0.0
4185,serine-type carboxypeptidase activity,66,587.5151515151515,0.30303030303030304,-6.299950069459404,0.0
19825,oxygen binding,105,366.4095238095238,0.21904761904761905,-6.314563643438717,0.0
16841,ammonia-lyase activity,54,475.037037037037,0.18518518518518517,-6.33802660211074,0.0
16801,"hydrolase activity, acting on ether bonds",42,470.7142857142857,0.14285714285714285,-6.348895595332472,0.0
16661,"oxidoreductase activity, acting on other nitrogenous compounds as donors",72,503.0416666666667,0.2777777777777778,-6.384483196423684,0.0
15197,peptide transporter activity,512,579.822265625,0.509765625,-6.385582825854858,0.0
15662,"ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism",188,829.9787234042553,0.5797872340425532,-6.433151335121,0.0
3954,NADH dehydrogenase activity,200,308.525,0.27,-6.529028836746201,0.0
16774,"phosphotransferase activity, carboxyl group as acceptor",60,493.76666666666665,0.21666666666666667,-6.571122812135528,0.0
16791,phosphatase activity,1080,542.0805555555555,0.5194444444444445,-6.620447398998828,0.0
5372,water transmembrane transporter activity,75,286.48,0.13333333333333333,-6.623534953623963,0.0
10181,FMN binding,168,514.3988095238095,0.35714285714285715,-6.627859396616376,0.0
16742,"hydroxymethyl-, formyl- and related transferase activity",63,505.3174603174603,0.2222222222222222,-6.68209815956165,0.0
33218,amide binding,1044,639.0708812260536,0.5469348659003831,-6.702042933368517,0.0
15929,hexosaminidase activity,52,570.1923076923077,0.21153846153846154,-6.72930365955346,0.0
15179,L-amino acid transmembrane transporter activity,232,501.4181034482759,0.4267241379310345,-6.74218303196021,0.0
8375,acetylglucosaminyltransferase activity,142,590.2605633802817,0.4084507042253521,-6.814106221497414,0.0
70003,threonine-type peptidase activity,139,247.8705035971223,0.18705035971223022,-6.828985287185742,0.0
51119,sugar transmembrane transporter activity,215,490.446511627907,0.3813953488372093,-6.838404505237055,0.0
4022,alcohol dehydrogenase (NAD) activity,54,376.75925925925924,0.05555555555555555,-6.85438224763831,0.0
16684,"oxidoreductase activity, acting on peroxide as acceptor",294,410.0374149659864,0.35374149659863946,-6.856020585118945,0.0
8757,S-adenosylmethionine-dependent methyltransferase activity,722,636.2811634349031,0.5055401662049861,-6.858867034980822,0.0
16857,"racemase and epimerase activity, acting on carbohydrates and derivatives",78,386.84615384615387,0.15384615384615385,-6.904283637959412,0.0
15020,glucuronosyltransferase activity,94,565.4148936170212,0.32978723404255317,-6.909897176376947,0.0
15297,antiporter activity,374,599.7486631016043,0.5187165775401069,-6.930849705638284,0.0
4252,serine-type endopeptidase activity,554,600.557761732852,0.5,-6.939787357620748,0.0
4298,threonine-type endopeptidase activity,139,247.8705035971223,0.18705035971223022,-6.966531674717495,0.0
3924,GTPase activity,1074,408.6033519553073,0.4581005586592179,-6.9750035005644895,0.0
16881,acid-amino acid ligase activity,150,648.1666666666666,0.4066666666666667,-7.0002369994634055,0.0
4033,aldo-keto reductase (NADP) activity,89,327.2022471910112,0.11235955056179775,-7.013776509381377,0.0
8235,metalloexopeptidase activity,168,633.9880952380952,0.4642857142857143,-7.026585680759679,0.0
16209,antioxidant activity,499,344.4168336673347,0.3587174348697395,-7.050492187299639,0.0
16811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",393,452.0254452926209,0.40966921119592875,-7.093848503738409,0.0
16722,"oxidoreductase activity, oxidizing metal ions",98,512.2448979591836,0.30612244897959184,-7.134671073999168,0.0
4611,phosphoenolpyruvate carboxykinase activity,30,772.6666666666666,0.26666666666666666,-7.158676804985921,0.0
16790,thiolester hydrolase activity,148,429.7094594594595,0.2635135135135135,-7.189893972582519,0.0
4645,phosphorylase activity,34,712.2647058823529,0.2647058823529412,-7.210183626993631,0.0
10334,sesquiterpene synthase activity,34,526.6764705882352,0.058823529411764705,-7.309238177092171,0.0
4499,"N,N-dimethylaniline monooxygenase activity",43,490.3488372093023,0.046511627906976744,-7.347506589424265,0.0
30246,carbohydrate binding,978,571.0327198364008,0.5245398773006135,-7.355043402146739,0.0
15293,symporter activity,562,602.9875444839857,0.5569395017793595,-7.390201759050701,0.0
42578,phosphoric ester hydrolase activity,1437,575.7599164926932,0.5455810716771051,-7.414508822194299,0.0
19200,carbohydrate kinase activity,139,526.5467625899281,0.33093525179856115,-7.445562396787144,0.0
4601,peroxidase activity,282,414.5673758865248,0.34397163120567376,-7.475709210276733,0.0
22853,active ion transmembrane transporter activity,551,628.7967332123412,0.5372050816696915,-7.495641580439009,0.0
8527,taste receptor activity,77,420.09090909090907,0.12987012987012986,-7.533751247349766,0.0
16405,CoA-ligase activity,74,511.06756756756755,0.21621621621621623,-7.582494431594282,0.0
10333,terpene synthase activity,74,572.7567567567568,0.2702702702702703,-7.597952993734273,0.0
8374,O-acyltransferase activity,266,463.68045112781954,0.37969924812030076,-7.605684823290124,0.0
8519,ammonium transmembrane transporter activity,167,514.8502994011976,0.3592814371257485,-7.618021033889887,0.0
16868,"intramolecular transferase activity, phosphotransferases",69,422.40579710144925,0.14492753623188406,-7.666570918261744,0.0
19829,cation-transporting ATPase activity,396,586.2525252525253,0.4696969696969697,-7.760739158784627,0.0
102483,scopolin beta-glucosidase activity,49,601.7755102040817,0.1836734693877551,-7.780459466448628,0.0
16298,lipase activity,419,582.1408114558473,0.47494033412887826,-7.782300782178181,0.0
42625,ATPase coupled ion transmembrane transporter activity,399,591.9874686716792,0.47368421052631576,-7.805969661134859,0.0
30,mannosyltransferase activity,144,536.2638888888889,0.3402777777777778,-7.848115492061895,0.0
33764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",73,349.7945205479452,0.0547945205479452,-7.8600969084439996,0.0
15078,hydrogen ion transmembrane transporter activity,711,411.154711673699,0.4120956399437412,-7.867371171272161,0.0
51213,dioxygenase activity,419,604.9761336515513,0.477326968973747,-7.899416234257927,0.0
16838,"carbon-oxygen lyase activity, acting on phosphates",106,531.7735849056604,0.2830188679245283,-7.91036753419863,0.0
16860,intramolecular oxidoreductase activity,298,375.60738255033556,0.3221476510067114,-8.07675588460518,0.0
15238,drug transmembrane transporter activity,501,553.1157684630739,0.46706586826347307,-8.130365942369707,0.0
48038,quinone binding,141,375.78014184397165,0.2127659574468085,-8.17419735937011,0.0
8392,arachidonic acid epoxygenase activity,44,495.22727272727275,0.0,-8.187843893200206,0.0
